Episode,Success,Collision,Mean Success,Mean Collision,Rolling Mean Success,Rolling Mean Collision
3284,11,4,10.08493151,4.915068493,12.20805369,2.791946309
3285,11,4,10.08520998,4.914790018,12.19463087,2.805369128
3286,9,6,10.08487983,4.91512017,12.18120805,2.818791946
3287,13,2,10.08576642,4.914233577,12.19463087,2.805369128
3288,15,0,10.08726057,4.912739434,12.22147651,2.77852349
3289,11,4,10.08753799,4.912462006,12.20805369,2.791946309
3290,13,2,10.08842297,4.911577028,12.19463087,2.805369128
3291,13,2,10.08930741,4.910692588,12.22147651,2.77852349
3292,11,4,10.08958397,4.910416034,12.22147651,2.77852349
3293,11,4,10.08986035,4.910139648,12.19463087,2.805369128
3294,11,4,10.09013657,4.909863429,12.16778523,2.832214765
3295,13,2,10.09101942,4.908980583,12.19463087,2.805369128
3296,13,2,10.09190173,4.908098271,12.18120805,2.818791946
3297,11,4,10.09217708,4.907822923,12.18120805,2.818791946
3298,11,4,10.09245226,4.907547742,12.16778523,2.832214765
3299,15,0,10.09393939,4.906060606,12.18120805,2.818791946
3300,9,6,10.093608,4.906392002,12.15436242,2.845637584
3301,11,4,10.0938825,4.906117505,12.1409396,2.859060403
3302,13,2,10.09476234,4.905237663,12.19463087,2.805369128
3303,7,8,10.09382567,4.906174334,12.1409396,2.859060403
3304,13,2,10.09470499,4.905295008,12.1409396,2.859060403
3305,15,0,10.09618875,4.903811252,12.15436242,2.845637584
3306,11,4,10.09646205,4.90353795,12.1409396,2.859060403
3307,13,2,10.09733978,4.902660218,12.1409396,2.859060403
3308,13,2,10.09821698,4.901783016,12.1409396,2.859060403
3309,9,6,10.0978852,4.902114804,12.10067114,2.899328859
3310,7,8,10.09694956,4.903050438,12.06040268,2.939597315
3311,9,6,10.09661836,4.903381643,12.03355705,2.966442953
3312,9,6,10.09628735,4.903712647,12.00671141,2.993288591
3313,13,2,10.09716355,4.902836451,12.02013423,2.979865772
3314,11,4,10.0974359,4.902564103,12.03355705,2.966442953
3315,13,2,10.09831122,4.901688782,12.02013423,2.979865772
3316,11,4,10.09858306,4.901416943,12.00671141,2.993288591
3317,13,2,10.0994575,4.900542495,12.02013423,2.979865772
3318,11,4,10.09972883,4.900271166,11.99328859,3.006711409
3319,11,4,10.1,4.9,11.99328859,3.006711409
3320,7,8,10.09906655,4.900933454,11.93959732,3.060402685
3321,15,0,10.10054184,4.899458158,11.95302013,3.046979866
3322,13,2,10.10141438,4.898585615,11.95302013,3.046979866
3323,11,4,10.10168472,4.898315283,11.9261745,3.073825503
3324,9,6,10.10135338,4.898646617,11.91275168,3.087248322
3325,11,4,10.10162357,4.898376428,11.91275168,3.087248322
3326,9,6,10.10129246,4.898707544,11.91275168,3.087248322
3327,13,2,10.10216346,4.897836538,11.91275168,3.087248322
3328,13,2,10.10303394,4.896966056,11.89932886,3.100671141
3329,11,4,10.1033033,4.896696697,11.87248322,3.127516779
3330,11,4,10.1035725,4.896427499,11.87248322,3.127516779
3331,9,6,10.1032413,4.896758703,11.83221477,3.167785235
3332,15,0,10.10471047,4.895289529,11.83221477,3.167785235
3333,9,6,10.10437912,4.895620876,11.80536913,3.194630872
3334,11,4,10.10464768,4.895352324,11.77852349,3.22147651
3335,15,0,10.10611511,4.893884892,11.81879195,3.181208054
3336,9,6,10.10578364,4.894216362,11.80536913,3.194630872
3337,13,2,10.10665069,4.893349311,11.79194631,3.208053691
3338,15,0,10.1081162,4.891883798,11.83221477,3.167785235
3339,15,0,10.10958084,4.890419162,11.83221477,3.167785235
3340,15,0,10.1110446,4.888955403,11.84563758,3.154362416
3341,15,0,10.11250748,4.887492519,11.8590604,3.140939597
3342,11,4,10.11277296,4.887227042,11.8590604,3.140939597
3343,13,2,10.11363636,4.886363636,11.84563758,3.154362416
3344,11,4,10.11390135,4.886098655,11.83221477,3.167785235
3345,11,4,10.11416617,4.885833831,11.83221477,3.167785235
3346,13,2,10.11502838,4.884971616,11.84563758,3.154362416
3347,11,4,10.11529271,4.884707288,11.83221477,3.167785235
3348,11,4,10.11555688,4.884443117,11.83221477,3.167785235
3349,11,4,10.1158209,4.884179104,11.81879195,3.181208054
3350,9,6,10.11548791,4.884512086,11.79194631,3.208053691
3351,15,0,10.11694511,4.883054893,11.81879195,3.181208054
3352,13,2,10.11780495,4.882195049,11.81879195,3.181208054
3353,15,0,10.11926058,4.880739416,11.81879195,3.181208054
3354,9,6,10.11892697,4.881073025,11.79194631,3.208053691
3355,13,2,10.11978546,4.880214541,11.79194631,3.208053691
3356,13,2,10.12064343,4.879356568,11.77852349,3.22147651
3357,7,8,10.11971412,4.880285884,11.76510067,3.234899329
3358,15,0,10.12116701,4.878832986,11.77852349,3.22147651
3359,13,2,10.12202381,4.87797619,11.76510067,3.234899329
3360,9,6,10.12168997,4.878310027,11.73825503,3.261744966
3361,5,10,10.12016657,4.879833432,11.69798658,3.302013423
3362,11,4,10.12042819,4.879571811,11.69798658,3.302013423
3363,11,4,10.12068966,4.879310345,11.7114094,3.288590604
3364,7,8,10.11976226,4.880237741,11.65771812,3.342281879
3365,15,0,10.12121212,4.878787879,11.68456376,3.315436242
3366,11,4,10.12147312,4.878526879,11.65771812,3.342281879
3367,15,0,10.12292162,4.877078385,11.7114094,3.288590604
3368,15,0,10.12436925,4.875630751,11.72483221,3.275167785
3369,9,6,10.12403561,4.875964392,11.7114094,3.288590604
3370,15,0,10.12548205,4.874517947,11.72483221,3.275167785
3371,11,4,10.1257414,4.8742586,11.7114094,3.288590604
3372,9,6,10.12540765,4.874592351,11.68456376,3.315436242
3373,15,0,10.1268524,4.873147599,11.72483221,3.275167785
3374,11,4,10.12711111,4.872888889,11.73825503,3.261744966
3375,7,8,10.12618483,4.873815166,11.72483221,3.275167785
3376,9,6,10.12585135,4.874148653,11.72483221,3.275167785
3377,13,2,10.12670219,4.873297809,11.75167785,3.248322148
3378,7,8,10.12577686,4.874223143,11.72483221,3.275167785
3379,11,4,10.1260355,4.873964497,11.7114094,3.288590604
3380,13,2,10.12688554,4.873114463,11.72483221,3.275167785
3381,11,4,10.1271437,4.872856298,11.69798658,3.302013423
3382,13,2,10.12799291,4.872007094,11.69798658,3.302013423
3383,11,4,10.12825059,4.871749409,11.67114094,3.32885906
3384,13,2,10.12909897,4.870901034,11.65771812,3.342281879
3385,15,0,10.13053751,4.869462493,11.68456376,3.315436242
3386,13,2,10.13138471,4.868615294,11.69798658,3.302013423
3387,11,4,10.13164109,4.868358914,11.72483221,3.275167785
3388,13,2,10.13248746,4.867512541,11.72483221,3.275167785
3389,13,2,10.13333333,4.866666667,11.72483221,3.275167785
3390,15,0,10.1347685,4.865231495,11.75167785,3.248322148
3391,15,0,10.13620283,4.86379717,11.76510067,3.234899329
3392,11,4,10.13645741,4.863542588,11.75167785,3.248322148
3393,13,2,10.13730112,4.86269888,11.76510067,3.234899329
3394,7,8,10.13637703,4.863622975,11.72483221,3.275167785
3395,13,2,10.13722026,4.862779741,11.73825503,3.261744966
3396,9,6,10.13688549,4.863114513,11.7114094,3.288590604
3397,7,8,10.13596233,4.864037669,11.67114094,3.32885906
3398,7,8,10.13503972,4.864960282,11.61744966,3.382550336
3399,13,2,10.13588235,4.864117647,11.63087248,3.369127517
3400,7,8,10.13496031,4.865039694,11.59060403,3.409395973
3401,11,4,10.13521458,4.86478542,11.59060403,3.409395973
3402,9,6,10.13488099,4.865119013,11.57718121,3.422818792
3403,11,4,10.13513514,4.864864865,11.57718121,3.422818792
3404,15,0,10.13656388,4.863436123,11.59060403,3.409395973
3405,13,2,10.13740458,4.86259542,11.57718121,3.422818792
3406,11,4,10.13765776,4.862342237,11.59060403,3.409395973
3407,13,2,10.13849765,4.861502347,11.57718121,3.422818792
3408,11,4,10.13875037,4.861249633,11.59060403,3.409395973
3409,9,6,10.13841642,4.861583578,11.57718121,3.422818792
3410,9,6,10.13808267,4.861917326,11.55033557,3.44966443
3411,9,6,10.13774912,4.862250879,11.53691275,3.463087248
3412,9,6,10.13741576,4.862584237,11.55033557,3.44966443
3413,9,6,10.1370826,4.862917399,11.52348993,3.476510067
3414,9,6,10.13674963,4.863250366,11.52348993,3.476510067
3415,5,10,10.1352459,4.864754098,11.45637584,3.543624161
3416,11,4,10.13549898,4.864501024,11.44295302,3.55704698
3417,13,2,10.13633704,4.863662961,11.45637584,3.543624161
3418,9,6,10.13600468,4.86399532,11.4295302,3.570469799
3419,13,2,10.13684211,4.863157895,11.41610738,3.583892617
3420,11,4,10.13709442,4.862905583,11.4295302,3.570469799
3421,11,4,10.13734658,4.862653419,11.44295302,3.55704698
3422,13,2,10.13818288,4.861817119,11.4295302,3.570469799
3423,13,2,10.13901869,4.860981308,11.44295302,3.55704698
3424,11,4,10.13927007,4.860729927,11.45637584,3.543624161
3425,15,0,10.14068885,4.85931115,11.4966443,3.503355705
3426,13,2,10.1415232,4.858476802,11.52348993,3.476510067
3427,15,0,10.14294049,4.85705951,11.53691275,3.463087248
3428,15,0,10.14435696,4.855643045,11.53691275,3.463087248
3429,13,2,10.1451895,4.854810496,11.53691275,3.463087248
3430,13,2,10.14602157,4.853978432,11.55033557,3.44966443
3431,15,0,10.1474359,4.852564103,11.55033557,3.44966443
3432,11,4,10.14768424,4.852315759,11.53691275,3.463087248
3433,15,0,10.14909726,4.850902737,11.56375839,3.436241611
3434,15,0,10.15050946,4.849490539,11.59060403,3.409395973
3435,9,6,10.15017462,4.849825378,11.59060403,3.409395973
3436,13,2,10.15100378,4.848996218,11.59060403,3.409395973
3437,13,2,10.15183246,4.848167539,11.57718121,3.422818792
3438,15,0,10.15324222,4.846757778,11.60402685,3.395973154
3439,9,6,10.15290698,4.847093023,11.57718121,3.422818792
3440,9,6,10.15257193,4.847428073,11.55033557,3.44966443
3441,15,0,10.15398024,4.846019756,11.57718121,3.422818792
3442,13,2,10.15480685,4.845193146,11.59060403,3.409395973
3443,15,0,10.1562137,4.843786295,11.61744966,3.382550336
3444,15,0,10.15761974,4.842380261,11.63087248,3.369127517
3445,15,0,10.15902496,4.840975044,11.6442953,3.355704698
3446,15,0,10.16042936,4.839570641,11.67114094,3.32885906
3447,13,2,10.1612529,4.8387471,11.68456376,3.315436242
3448,11,4,10.16149609,4.838503914,11.65771812,3.342281879
3449,9,6,10.16115942,4.83884058,11.65771812,3.342281879
3450,11,4,10.16140249,4.838597508,11.65771812,3.342281879
3451,11,4,10.16164542,4.838354577,11.6442953,3.355704698
3452,13,2,10.16246742,4.83753258,11.68456376,3.315436242
3453,13,2,10.16328894,4.83671106,11.68456376,3.315436242
3454,15,0,10.16468886,4.835311143,11.68456376,3.315436242
3455,9,6,10.16435185,4.835648148,11.67114094,3.32885906
3456,15,0,10.16575065,4.834249349,11.68456376,3.315436242
3457,11,4,10.1659919,4.834008097,11.67114094,3.32885906
3458,9,6,10.16565481,4.834345186,11.67114094,3.32885906
3459,15,0,10.16705202,4.832947977,11.72483221,3.275167785
3460,13,2,10.16787056,4.832129442,11.75167785,3.248322148
3461,15,0,10.16926632,4.83073368,11.79194631,3.208053691
3462,11,4,10.16950621,4.830493792,11.77852349,3.22147651
3463,15,0,10.17090069,4.829099307,11.80536913,3.194630872
3464,9,6,10.17056277,4.829437229,11.77852349,3.22147651
3465,11,4,10.17080208,4.829197923,11.77852349,3.22147651
3466,13,2,10.17161811,4.828381886,11.77852349,3.22147651
3467,15,0,10.17301038,4.826989619,11.80536913,3.194630872
3468,11,4,10.17324877,4.826751225,11.80536913,3.194630872
3469,11,4,10.17348703,4.826512968,11.83221477,3.167785235
3470,11,4,10.17372515,4.826274849,11.80536913,3.194630872
3471,13,2,10.17453917,4.825460829,11.80536913,3.194630872
3472,15,0,10.17592859,4.824071408,11.83221477,3.167785235
3473,15,0,10.17731721,4.822682786,11.87248322,3.127516779
3474,13,2,10.1781295,4.821870504,11.88590604,3.11409396
3475,11,4,10.17836594,4.821634062,11.89932886,3.100671141
3476,11,4,10.17860224,4.821397757,11.88590604,3.11409396
3477,15,0,10.1799885,4.820011501,11.89932886,3.100671141
3478,13,2,10.18079908,4.81920092,11.91275168,3.087248322
3479,15,0,10.18218391,4.817816092,11.93959732,3.060402685
3480,13,2,10.18299339,4.817006607,11.96644295,3.033557047
3481,13,2,10.18380241,4.816197588,11.95302013,3.046979866
3482,15,0,10.18518519,4.814814815,11.99328859,3.006711409
3483,15,0,10.18656716,4.813432836,12.02013423,2.979865772
3484,13,2,10.18737446,4.812625538,12.00671141,2.993288591
3485,13,2,10.1881813,4.811818703,12.03355705,2.966442953
3486,11,4,10.18841411,4.81158589,12.02013423,2.979865772
3487,11,4,10.18864679,4.811353211,11.99328859,3.006711409
3488,11,4,10.18887934,4.811120665,11.96644295,3.033557047
3489,11,4,10.18911175,4.810888252,11.93959732,3.060402685
3490,11,4,10.18934403,4.810655973,11.91275168,3.087248322
3491,11,4,10.18957617,4.810423826,11.91275168,3.087248322
3492,13,2,10.19038076,4.809619238,11.91275168,3.087248322
3493,15,0,10.1917573,4.808242702,11.93959732,3.060402685
3494,11,4,10.19198856,4.808011445,11.93959732,3.060402685
3495,11,4,10.19221968,4.80778032,11.9261745,3.073825503
3496,13,2,10.19302259,4.806977409,11.93959732,3.060402685
3497,9,6,10.19268153,4.807318468,11.9261745,3.073825503
3498,15,0,10.19405544,4.805944556,11.95302013,3.046979866
3499,13,2,10.19485714,4.805142857,11.97986577,3.020134228
3500,11,4,10.19508712,4.804912882,11.95302013,3.046979866
3501,9,6,10.19474586,4.80525414,11.9261745,3.073825503
3502,11,4,10.19497574,4.805024265,11.89932886,3.100671141
3503,13,2,10.19577626,4.804223744,11.9261745,3.073825503
3504,9,6,10.19543509,4.804564907,11.89932886,3.100671141
3505,15,0,10.19680548,4.803194524,11.91275168,3.087248322
3506,7,8,10.19589393,4.804106074,11.91275168,3.087248322
3507,9,6,10.19555302,4.804446978,11.87248322,3.127516779
3508,7,8,10.19464235,4.805357652,11.83221477,3.167785235
3509,13,2,10.1954416,4.804558405,11.8590604,3.140939597
3510,11,4,10.19567075,4.804329251,11.89932886,3.100671141
3511,9,6,10.1953303,4.804669704,11.88590604,3.11409396
3512,13,2,10.19612866,4.803871335,11.89932886,3.100671141
3513,15,0,10.19749573,4.802504269,11.95302013,3.046979866
3514,11,4,10.19772404,4.80227596,11.9261745,3.073825503
3515,7,8,10.19681456,4.803185438,11.89932886,3.100671141
3516,15,0,10.19818027,4.801819733,11.89932886,3.100671141
3517,15,0,10.1995452,4.800454804,11.89932886,3.100671141
3518,13,2,10.20034101,4.799658994,11.9261745,3.073825503
3519,9,6,10.2,4.8,11.88590604,3.11409396
3520,9,6,10.19965919,4.800340812,11.87248322,3.127516779
3521,11,4,10.19988643,4.800113572,11.88590604,3.11409396
3522,15,0,10.20124894,4.798751064,11.88590604,3.11409396
3523,9,6,10.20090806,4.799091941,11.87248322,3.127516779
3524,11,4,10.20113475,4.798865248,11.89932886,3.100671141
3525,13,2,10.20192853,4.798071469,11.9261745,3.073825503
3526,9,6,10.20158775,4.798412248,11.89932886,3.100671141
3527,15,0,10.20294785,4.797052154,11.95302013,3.046979866
3528,13,2,10.20374044,4.796259564,11.96644295,3.033557047
3529,13,2,10.20453258,4.795467422,11.96644295,3.033557047
3530,13,2,10.20532427,4.794675729,11.97986577,3.020134228
3531,13,2,10.20611552,4.793884485,11.97986577,3.020134228
3532,13,2,10.20690631,4.793093688,11.99328859,3.006711409
3533,15,0,10.20826259,4.791737408,12.00671141,2.993288591
3534,13,2,10.20905233,4.790947666,11.99328859,3.006711409
3535,7,8,10.2081448,4.791855204,11.95302013,3.046979866
3536,13,2,10.20893412,4.791065875,11.96644295,3.033557047
3537,15,0,10.2102883,4.789711702,11.97986577,3.020134228
3538,13,2,10.21107658,4.788923425,11.97986577,3.020134228
3539,15,0,10.21242938,4.787570621,11.97986577,3.020134228
3540,11,4,10.21265179,4.787348207,11.95302013,3.046979866
3541,15,0,10.21400339,4.785996612,11.97986577,3.020134228
3542,11,4,10.21422523,4.785774767,11.96644295,3.033557047
3543,15,0,10.21557562,4.784424379,12.02013423,2.979865772
3544,13,2,10.21636107,4.783638928,12.02013423,2.979865772
3545,13,2,10.21714608,4.78285392,12.04697987,2.953020134
3546,15,0,10.2184945,4.781505498,12.10067114,2.899328859
3547,13,2,10.21927847,4.780721533,12.1409396,2.859060403
3548,13,2,10.22006199,4.779938011,12.1409396,2.859060403
3549,11,4,10.22028169,4.77971831,12.16778523,2.832214765
3550,13,2,10.22106449,4.778935511,12.18120805,2.818791946
3551,13,2,10.22184685,4.778153153,12.20805369,2.791946309
3552,15,0,10.22319167,4.776808331,12.23489933,2.765100671
3553,13,2,10.22397299,4.776027012,12.22147651,2.77852349
3554,11,4,10.22419128,4.77580872,12.20805369,2.791946309
3555,11,4,10.22440945,4.775590551,12.20805369,2.791946309
3556,11,4,10.2246275,4.775372505,12.19463087,2.805369128
3557,11,4,10.22484542,4.775154581,12.19463087,2.805369128
3558,11,4,10.22506322,4.77493678,12.20805369,2.791946309
3559,11,4,10.2252809,4.774719101,12.22147651,2.77852349
3560,9,6,10.22493682,4.775063184,12.22147651,2.77852349
3561,15,0,10.22627737,4.773722628,12.26174497,2.738255034
3562,13,2,10.22705585,4.772944148,12.2885906,2.711409396
3563,7,8,10.22615039,4.773849607,12.27516779,2.724832215
3564,15,0,10.22748948,4.772510519,12.34228188,2.657718121
3565,13,2,10.22826697,4.771733034,12.3557047,2.644295302
3566,13,2,10.22904401,4.770955985,12.3557047,2.644295302
3567,13,2,10.22982063,4.770179372,12.38255034,2.617449664
3568,11,4,10.23003642,4.769963575,12.36912752,2.630872483
3569,11,4,10.2302521,4.769747899,12.36912752,2.630872483
3570,13,2,10.23102772,4.768972277,12.38255034,2.617449664
3571,11,4,10.231243,4.768756999,12.36912752,2.630872483
3572,7,8,10.23033865,4.769661349,12.32885906,2.67114094
3573,13,2,10.2311136,4.768886402,12.34228188,2.657718121
3574,15,0,10.23244755,4.767552448,12.34228188,2.657718121
3575,15,0,10.23378076,4.766219239,12.3557047,2.644295302
3576,15,0,10.23511322,4.764886777,12.3557047,2.644295302
3577,9,6,10.23476803,4.765231973,12.31543624,2.684563758
3578,11,4,10.23498184,4.765018161,12.30201342,2.697986577
3579,13,2,10.23575419,4.76424581,12.30201342,2.697986577
3580,13,2,10.23652611,4.76347389,12.2885906,2.711409396
3581,11,4,10.23673925,4.763260748,12.2885906,2.711409396
3582,12,3,10.23723137,4.76276863,12.26845638,2.731543624
3583,15,0,10.23856027,4.761439732,12.26845638,2.731543624
3584,13,2,10.23933054,4.760669456,12.29530201,2.704697987
3585,7,8,10.23842722,4.761572783,12.25503356,2.744966443
3586,10,5,10.23836075,4.761639253,12.23489933,2.765100671
3587,11,4,10.23857302,4.761426979,12.20805369,2.791946309
3588,13,2,10.23934244,4.760657565,12.23489933,2.765100671
3589,11,4,10.23955432,4.760445682,12.24832215,2.751677852
3590,9,6,10.23920913,4.760790866,12.20805369,2.791946309
3591,9,6,10.23886414,4.761135857,12.18120805,2.818791946
3592,13,2,10.23963262,4.760367381,12.16778523,2.832214765
3593,9,6,10.2392877,4.760712298,12.12751678,2.872483221
3594,10,5,10.23922114,4.76077886,12.09395973,2.906040268
3595,11,4,10.2394327,4.760567297,12.06711409,2.932885906
3596,10,5,10.23936614,4.760633862,12.04697987,2.953020134
3597,13,2,10.24013341,4.759866593,12.06040268,2.939597315
3598,9,6,10.23978883,4.76021117,12.06040268,2.939597315
3599,9,6,10.23944444,4.760555556,12.04697987,2.953020134
3600,9,6,10.23910025,4.76089975,12.03355705,2.966442953
3601,9,6,10.23875625,4.761243753,12.00671141,2.993288591
3602,13,2,10.23952262,4.76047738,12.00671141,2.993288591
3603,13,2,10.24028857,4.759711432,11.99328859,3.006711409
3604,11,4,10.24049931,4.759500693,12.00671141,2.993288591
3605,13,2,10.24126456,4.758735441,11.99328859,3.006711409
3606,13,2,10.24202939,4.757970613,12.00671141,2.993288591
3607,7,8,10.24113082,4.75886918,11.99328859,3.006711409
3608,13,2,10.24189526,4.758104738,11.97986577,3.020134228
3609,9,6,10.24155125,4.758448753,11.95302013,3.046979866
3610,11,4,10.24176128,4.758238715,11.9261745,3.073825503
3611,15,0,10.24307863,4.756921373,11.95302013,3.046979866
3612,13,2,10.24384168,4.756158317,11.93959732,3.060402685
3613,10,5,10.24377421,4.756225789,11.94630872,3.053691275
3614,13,2,10.24453665,4.755463347,11.95973154,3.040268456
3615,13,2,10.24529867,4.754701327,11.95973154,3.040268456
3616,13,2,10.24606027,4.753939729,11.94630872,3.053691275
3617,9,6,10.24571587,4.754284135,11.93288591,3.067114094
3618,13,2,10.24647693,4.753523073,11.94630872,3.053691275
3619,11,4,10.24668508,4.753314917,11.94630872,3.053691275
