Episode,Success,Collision,Suc Mean,Col Mean,Log Suc Mean,Log Col Mean,Std Dev,150 rolling Mean Suc,150 rolling Mean Col,Log Suc Roll Mean,Log Col Roll Mean,Total Success,Total Collision
239,2,6,2.125,5.875,0.753771802,1.77070606,0.486573434,2.613333333,5.386666667,0.960626546,1.683926764,510,1410
240,2,6,2.124481328,5.875518672,0.753527692,1.770794341,0.487338392,2.6,5.4,0.955511445,1.686398954,512,1416
241,2,6,2.123966942,5.876033058,0.753285539,1.770881884,0.488078489,2.6,5.4,0.955511445,1.686398954,514,1422
242,4,4,2.131687243,5.868312757,0.756913799,1.769567158,0.488838828,2.613333333,5.386666667,0.960626546,1.683926764,518,1426
243,4,4,2.139344262,5.860655738,0.760499363,1.768261498,0.489618868,2.626666667,5.373333333,0.965715615,1.681448448,522,1430
244,4,4,2.146938776,5.853061224,0.764043002,1.766964811,0.490418074,2.653333333,5.346666667,0.975816711,1.676473314,526,1434
245,6,2,2.162601626,5.837398374,0.771311953,1.764285214,0.491280621,2.693333333,5.306666667,0.990779584,1.668963892,532,1436
246,4,4,2.170040486,5.829959514,0.774745824,1.763010056,0.492160716,2.706666667,5.293333333,0.995717866,1.666448167,536,1440
247,2,6,2.169354839,5.830645161,0.774429814,1.763127657,0.493013394,2.693333333,5.306666667,0.990779584,1.668963892,538,1446
248,4,4,2.176706827,5.823293173,0.777813105,1.761865939,0.493883161,2.706666667,5.293333333,0.995717866,1.666448167,542,1450
249,2,6,2.176,5.824,0.777488329,1.761987311,0.494725849,2.693333333,5.306666667,0.990779584,1.668963892,544,1456
250,4,4,2.183266932,5.816733068,0.780822348,1.760738776,0.495585185,2.706666667,5.293333333,0.995717866,1.666448167,548,1460
251,0,8,2.174603175,5.825396825,0.776846199,1.762227122,0.49637538,2.68,5.32,0.985816795,1.671473303,548,1468
252,2,6,2.173913043,5.826086957,0.776528789,1.762345584,0.497140533,2.68,5.32,0.985816795,1.671473303,550,1474
253,4,4,2.181102362,5.818897638,0.77983042,1.761110834,0.497922476,2.68,5.32,0.985816795,1.671473303,554,1478
254,2,6,2.180392157,5.819607843,0.779504749,1.761232879,0.498679657,2.68,5.32,0.985816795,1.671473303,556,1484
255,2,6,2.1796875,5.8203125,0.779181518,1.761353954,0.4994127,2.68,5.32,0.985816795,1.671473303,558,1490
256,2,6,2.178988327,5.821011673,0.778860699,1.761474074,0.500122209,2.666666667,5.333333333,0.980829253,1.673976434,560,1496
257,2,6,2.178294574,5.821705426,0.778542265,1.761593247,0.50080877,2.653333333,5.346666667,0.975816711,1.676473314,562,1502
258,2,6,2.177606178,5.822393822,0.77822619,1.761711487,0.501472952,2.653333333,5.346666667,0.975816711,1.676473314,564,1508
259,4,4,2.184615385,5.815384615,0.781439788,1.760506926,0.5021536,2.68,5.32,0.985816795,1.671473303,568,1512
260,6,2,2.199233716,5.800766284,0.788108989,1.757990027,0.502888948,2.706666667,5.293333333,0.995717866,1.666448167,574,1514
261,2,6,2.198473282,5.801526718,0.787763157,1.75812111,0.503600925,2.706666667,5.293333333,0.995717866,1.666448167,576,1520
262,4,4,2.205323194,5.794676806,0.790874071,1.756939704,0.504328126,2.72,5.28,1.00063188,1.663926098,580,1524
263,4,4,2.212121212,5.787878788,0.79395188,1.755765867,0.505070144,2.733333333,5.266666667,1.005521866,1.661397651,584,1528
264,2,6,2.211320755,5.788679245,0.793589964,1.755904156,0.505788767,2.733333333,5.266666667,1.005521866,1.661397651,586,1534
265,2,6,2.210526316,5.789473684,0.793230639,1.756041387,0.50648457,2.733333333,5.266666667,1.005521866,1.661397651,588,1540
266,2,6,2.209737828,5.790262172,0.792873878,1.756177571,0.507158106,2.733333333,5.266666667,1.005521866,1.661397651,590,1546
267,0,8,2.201492537,5.798507463,0.789135556,1.75760055,0.50777404,2.72,5.28,1.00063188,1.663926098,590,1554
268,0,8,2.19330855,5.80669145,0.785411157,1.759010951,0.508334568,2.706666667,5.293333333,0.995717866,1.666448167,590,1562
269,6,2,2.207407407,5.792592593,0.791818708,1.756579962,0.508945393,2.733333333,5.266666667,1.005521866,1.661397651,596,1564
270,2,6,2.206642066,5.793357934,0.791471933,1.756712077,0.509536001,2.733333333,5.266666667,1.005521866,1.661397651,598,1570
271,2,6,2.205882353,5.794117647,0.791127589,1.756843204,0.510106872,2.733333333,5.266666667,1.005521866,1.661397651,600,1576
272,4,4,2.212454212,5.787545788,0.794102403,1.755708331,0.510692409,2.76,5.24,1.01523068,1.656321498,604,1580
273,0,8,2.204379562,5.795620438,0.790446092,1.757102535,0.51122491,2.746666667,5.253333333,1.010388055,1.658862796,604,1588
274,4,4,2.210909091,5.789090909,0.793403784,1.755975269,0.511772092,2.733333333,5.266666667,1.005521866,1.661397651,608,1592
275,2,6,2.210144928,5.789855072,0.793058091,1.756107261,0.512300627,2.733333333,5.266666667,1.005521866,1.661397651,610,1598
276,2,6,2.209386282,5.790613718,0.792714776,1.756238282,0.51281095,2.706666667,5.293333333,0.995717866,1.666448167,612,1604
277,2,6,2.208633094,5.791366906,0.792373814,1.756368344,0.513303483,2.706666667,5.293333333,0.995717866,1.666448167,614,1610
278,0,8,2.200716846,5.799283154,0.788783146,1.757734316,0.513747256,2.68,5.32,0.985816795,1.671473303,614,1618
279,2,6,2.2,5.8,0.78845736,1.757857918,0.514174696,2.68,5.32,0.985816795,1.671473303,616,1624
280,4,4,2.206405694,5.793594306,0.791364809,1.756752877,0.514616769,2.666666667,5.333333333,0.980829253,1.673976434,620,1628
281,2,6,2.205673759,5.794326241,0.791033022,1.756879204,0.51504262,2.666666667,5.333333333,0.980829253,1.673976434,622,1634
282,2,6,2.204946996,5.795053004,0.790703471,1.757004623,0.515452616,2.666666667,5.333333333,0.980829253,1.673976434,624,1640
283,2,6,2.204225352,5.795774648,0.790376133,1.757129143,0.515847115,2.666666667,5.333333333,0.980829253,1.673976434,626,1646
284,2,6,2.203508772,5.796491228,0.790050986,1.757252774,0.516226466,2.653333333,5.346666667,0.975816711,1.676473314,628,1652
285,2,6,2.202797203,5.797202797,0.789728009,1.757375525,0.516591008,2.64,5.36,0.970778917,1.678963975,630,1658
286,2,6,2.202090592,5.797909408,0.789407178,1.757497406,0.516941071,2.653333333,5.346666667,0.975816711,1.676473314,632,1664
287,2,6,2.201388889,5.798611111,0.789088474,1.757618425,0.517276977,2.653333333,5.346666667,0.975816711,1.676473314,634,1670
288,2,6,2.200692042,5.799307958,0.788771875,1.757738593,0.517599041,2.653333333,5.346666667,0.975816711,1.676473314,636,1676
289,2,6,2.2,5.8,0.78845736,1.757857918,0.517907567,2.653333333,5.346666667,0.975816711,1.676473314,638,1682
290,2,6,2.199312715,5.800687285,0.788144909,1.757976408,0.518202853,2.653333333,5.346666667,0.975816711,1.676473314,640,1688
291,2,6,2.198630137,5.801369863,0.787834501,1.758094073,0.51848519,2.653333333,5.346666667,0.975816711,1.676473314,642,1694
292,6,2,2.211604096,5.788395904,0.793718087,1.755855207,0.518808574,2.68,5.32,0.985816795,1.671473303,648,1696
293,6,2,2.224489796,5.775510204,0.799527584,1.7536266,0.51917281,2.706666667,5.293333333,0.995717866,1.666448167,654,1698
294,4,4,2.230508475,5.769491525,0.802229575,1.752583953,0.519550126,2.706666667,5.293333333,0.995717866,1.666448167,658,1702
295,4,4,2.236486486,5.763513514,0.804906102,1.751547274,0.519940266,2.733333333,5.266666667,1.005521866,1.661397651,662,1706
296,2,6,2.235690236,5.764309764,0.804550011,1.751685418,0.520315793,2.72,5.28,1.00063188,1.663926098,664,1712
297,2,6,2.234899329,5.765100671,0.804196184,1.751822616,0.520677025,2.72,5.28,1.00063188,1.663926098,666,1718
298,4,4,2.240802676,5.759197324,0.806834139,1.750798112,0.521050814,2.72,5.28,1.00063188,1.663926098,670,1722
299,2,6,2.24,5.76,0.806475866,1.750937475,0.521410411,2.72,5.28,1.00063188,1.663926098,672,1728
300,0,8,2.23255814,5.76744186,0.803148076,1.75222863,0.52173021,2.693333333,5.306666667,0.990779584,1.668963892,672,1736
301,2,6,2.231788079,5.768211921,0.802803094,1.75236214,0.522036916,2.693333333,5.306666667,0.990779584,1.668963892,674,1742
302,4,4,2.237623762,5.762376238,0.805414482,1.751349931,0.522356116,2.72,5.28,1.00063188,1.663926098,678,1746
303,6,2,2.25,5.75,0.810930216,1.749199855,0.52271314,2.746666667,5.253333333,1.010388055,1.658862796,684,1748
304,0,8,2.242622951,5.757377049,0.807646141,1.750481998,0.523031212,2.733333333,5.266666667,1.005521866,1.661397651,684,1756
305,2,6,2.241830065,5.758169935,0.807292526,1.750619705,0.523336355,2.733333333,5.266666667,1.005521866,1.661397651,686,1762
306,2,6,2.241042345,5.758957655,0.80694109,1.750756496,0.523628842,2.733333333,5.266666667,1.005521866,1.661397651,688,1768
307,2,6,2.24025974,5.75974026,0.806591815,1.75089238,0.52390894,2.733333333,5.266666667,1.005521866,1.661397651,690,1774
308,4,4,2.245954693,5.754045307,0.809130684,1.749903139,0.524201019,2.733333333,5.266666667,1.005521866,1.661397651,694,1778
309,4,4,2.251612903,5.748387097,0.811646805,1.748919311,0.524504867,2.746666667,5.253333333,1.010388055,1.658862796,698,1782
310,4,4,2.257234727,5.742765273,0.814140492,1.747940849,0.524820274,2.746666667,5.253333333,1.010388055,1.658862796,702,1786
311,4,4,2.262820513,5.737179487,0.81661205,1.746967711,0.525147033,2.746666667,5.253333333,1.010388055,1.658862796,706,1790
312,2,6,2.261980831,5.738019169,0.816240903,1.747114058,0.525460932,2.746666667,5.253333333,1.010388055,1.658862796,708,1796
313,2,6,2.261146497,5.738853503,0.815871984,1.747259452,0.525762241,2.746666667,5.253333333,1.010388055,1.658862796,710,1802
314,0,8,2.253968254,5.746031746,0.812692331,1.748509485,0.526028004,2.746666667,5.253333333,1.010388055,1.658862796,710,1810
315,6,2,2.265822785,5.734177215,0.817937953,1.746444273,0.526328266,2.76,5.24,1.01523068,1.656321498,716,1812
316,2,6,2.264984227,5.735015773,0.817567795,1.746590501,0.526616282,2.76,5.24,1.01523068,1.656321498,718,1818
317,4,4,2.270440252,5.729559748,0.819973756,1.745638695,0.526915214,2.76,5.24,1.01523068,1.656321498,722,1822
318,0,8,2.263322884,5.736677116,0.816834036,1.746880143,0.527179338,2.746666667,5.253333333,1.010388055,1.658862796,722,1830
319,2,6,2.2625,5.7375,0.816470397,1.747023575,0.52743196,2.746666667,5.253333333,1.010388055,1.658862796,724,1836
320,2,6,2.261682243,5.738317757,0.816108892,1.747166094,0.527673316,2.746666667,5.253333333,1.010388055,1.658862796,726,1842
321,2,6,2.260869565,5.739130435,0.815749503,1.747307707,0.527903633,2.746666667,5.253333333,1.010388055,1.658862796,728,1848
322,4,4,2.26625387,5.73374613,0.818128191,1.746369092,0.5281448,2.76,5.24,1.01523068,1.656321498,732,1852
323,6,2,2.277777778,5.722222222,0.823200309,1.74435723,0.528418502,2.8,5.2,1.029619417,1.648658626,738,1854
324,4,4,2.283076923,5.716923077,0.825524061,1.743430737,0.528702526,2.8,5.2,1.029619417,1.648658626,742,1858
325,2,6,2.282208589,5.717791411,0.825143653,1.743582614,0.52897488,2.786666667,5.213333333,1.024846138,1.651219446,744,1864
326,4,4,2.287461774,5.712538226,0.827442807,1.742663448,0.529257373,2.773333333,5.226666667,1.020049966,1.653773726,748,1868
327,2,6,2.286585366,5.713414634,0.827059598,1.742816854,0.529528284,2.76,5.24,1.01523068,1.656321498,750,1874
328,4,4,2.291793313,5.708206687,0.829334617,1.741904909,0.529809156,2.773333333,5.226666667,1.020049966,1.653773726,754,1878
329,4,4,2.296969697,5.703030303,0.831590731,1.740997666,0.530099818,2.773333333,5.226666667,1.020049966,1.653773726,758,1882
330,2,6,2.296072508,5.703927492,0.831200058,1.741154971,0.530378844,2.773333333,5.226666667,1.020049966,1.653773726,760,1888
331,4,4,2.301204819,5.698795181,0.83343282,1.740254781,0.53066749,2.773333333,5.226666667,1.020049966,1.653773726,764,1892
332,0,8,2.294294294,5.705705706,0.830425299,1.741466675,0.530923798,2.746666667,5.253333333,1.010388055,1.658862796,764,1900
333,0,8,2.28742515,5.71257485,0.827426796,1.742669859,0.531148782,2.733333333,5.266666667,1.005521866,1.661397651,764,1908
334,2,6,2.286567164,5.713432836,0.827051638,1.74282004,0.53136338,2.72,5.28,1.00063188,1.663926098,766,1914
335,4,4,2.291666667,5.708333333,0.829279355,1.741927095,0.531587732,2.733333333,5.266666667,1.005521866,1.661397651,770,1918
336,0,8,2.284866469,5.715133531,0.826307584,1.743117662,0.531782043,2.733333333,5.266666667,1.005521866,1.661397651,770,1926
337,4,4,2.289940828,5.710059172,0.828525978,1.742229386,0.531986084,2.746666667,5.253333333,1.010388055,1.658862796,774,1930
338,2,6,2.289085546,5.710914454,0.828152413,1.74237916,0.532180206,2.746666667,5.253333333,1.010388055,1.658862796,776,1936
339,2,6,2.288235294,5.711764706,0.827780907,1.742528031,0.532364602,2.733333333,5.266666667,1.005521866,1.661397651,778,1942
340,4,4,2.293255132,5.706744868,0.829972263,1.741648785,0.532558552,2.733333333,5.266666667,1.005521866,1.661397651,782,1946
341,2,6,2.292397661,5.707602339,0.829598283,1.74179903,0.532742833,2.72,5.28,1.00063188,1.663926098,784,1952
342,4,4,2.297376093,5.702623907,0.831767643,1.740926403,0.53293651,2.733333333,5.266666667,1.005521866,1.661397651,788,1956
343,2,6,2.296511628,5.703488372,0.831391288,1.741077983,0.533120577,2.733333333,5.266666667,1.005521866,1.661397651,790,1962
344,4,4,2.301449275,5.698550725,0.833539044,1.740211884,0.533313885,2.746666667,5.253333333,1.010388055,1.658862796,794,1966
345,4,4,2.306358382,5.693641618,0.835669822,1.739350047,0.533516291,2.746666667,5.253333333,1.010388055,1.658862796,798,1970
346,4,4,2.311239193,5.688760807,0.837783828,1.73849244,0.533727655,2.733333333,5.266666667,1.005521866,1.661397651,802,1974
347,2,6,2.310344828,5.689655172,0.837396789,1.738649644,0.533929224,2.733333333,5.266666667,1.005521866,1.661397651,804,1980
348,2,6,2.309455587,5.690544413,0.83701182,1.738805922,0.534121186,2.733333333,5.266666667,1.005521866,1.661397651,806,1986
349,2,6,2.308571429,5.691428571,0.836628904,1.738961284,0.534303725,2.733333333,5.266666667,1.005521866,1.661397651,808,1992
350,2,6,2.307692308,5.692307692,0.836248024,1.739115736,0.53447702,2.72,5.28,1.00063188,1.663926098,810,1998
351,2,6,2.306818182,5.693181818,0.835869165,1.739269287,0.534641248,2.72,5.28,1.00063188,1.663926098,812,2004
352,2,6,2.305949008,5.694050992,0.835492309,1.739421944,0.534796581,2.733333333,5.266666667,1.005521866,1.661397651,814,2010
353,4,4,2.310734463,5.689265537,0.837565423,1.73858116,0.534960682,2.746666667,5.253333333,1.010388055,1.658862796,818,2014
354,8,0,2.326760563,5.673239437,0.844476984,1.735760284,0.535168885,2.8,5.2,1.029619417,1.648658626,826,2014
355,6,2,2.337078652,5.662921348,0.84890171,1.733939898,0.535403314,2.813333333,5.186666667,1.03437002,1.64609123,832,2016
356,2,6,2.336134454,5.663865546,0.848497621,1.734106618,0.535627812,2.8,5.2,1.029619417,1.648658626,834,2022
357,2,6,2.335195531,5.664804469,0.848095627,1.734272378,0.535842566,2.8,5.2,1.029619417,1.648658626,836,2028
358,4,4,2.339832869,5.660167131,0.850079503,1.73345342,0.536065331,2.8,5.2,1.029619417,1.648658626,840,2032
359,6,2,2.35,5.65,0.854415328,1.731655545,0.53631369,2.813333333,5.186666667,1.03437002,1.64609123,846,2034
360,2,6,2.349030471,5.650969529,0.854002677,1.731827129,0.536551996,2.813333333,5.186666667,1.03437002,1.64609123,848,2040
361,2,6,2.348066298,5.651933702,0.853592138,1.731997735,0.536780435,2.813333333,5.186666667,1.03437002,1.64609123,850,2046
362,4,4,2.35261708,5.64738292,0.85552836,1.731192238,0.537016518,2.826666667,5.173333333,1.039098161,1.643517226,854,2050
363,0,8,2.346153846,5.653846154,0.852777326,1.732336049,0.537225672,2.813333333,5.186666667,1.03437002,1.64609123,854,2058
364,4,4,2.350684932,5.649315068,0.854706746,1.731534311,0.537442478,2.813333333,5.186666667,1.03437002,1.64609123,858,2062
365,2,6,2.349726776,5.650273224,0.854299056,1.731703902,0.537649862,2.813333333,5.186666667,1.03437002,1.64609123,860,2068
366,2,6,2.348773842,5.651226158,0.853893423,1.731872541,0.537847999,2.8,5.2,1.029619417,1.648658626,862,2074
367,4,4,2.35326087,5.64673913,0.85580197,1.731078233,0.538053675,2.813333333,5.186666667,1.03437002,1.64609123,866,2078
368,0,8,2.346883469,5.653116531,0.853088265,1.732206992,0.53823373,2.8,5.2,1.029619417,1.648658626,866,2086
369,0,8,2.340540541,5.659459459,0.850381903,1.733328386,0.538388902,2.786666667,5.213333333,1.024846138,1.651219446,866,2094
370,4,4,2.345013477,5.654986523,0.852291149,1.732537726,0.538551721,2.813333333,5.186666667,1.03437002,1.64609123,870,2098
371,6,2,2.35483871,5.64516129,0.856472237,1.730798769,0.538738184,2.826666667,5.173333333,1.039098161,1.643517226,876,2100
372,2,6,2.353887399,5.646112601,0.856068174,1.730967273,0.538915874,2.8,5.2,1.029619417,1.648658626,878,2106
373,4,4,2.35828877,5.64171123,0.857936259,1.730187429,0.539100883,2.826666667,5.173333333,1.039098161,1.643517226,882,2110
374,2,6,2.357333333,5.642666667,0.857531037,1.730356767,0.539277188,2.826666667,5.173333333,1.039098161,1.643517226,884,2116
375,6,2,2.367021277,5.632978723,0.861632319,1.728638383,0.539476603,2.853333333,5.146666667,1.048487901,1.638349256,890,2118
376,0,8,2.360742706,5.639257294,0.858976275,1.729752371,0.539651397,2.84,5.16,1.043804052,1.640936579,890,2126
377,4,4,2.365079365,5.634920635,0.86081158,1.728983063,0.5398333,2.853333333,5.146666667,1.048487901,1.638349256,894,2130
378,4,4,2.36939314,5.63060686,0.862633863,1.728217227,0.540022207,2.866666667,5.133333333,1.053149915,1.635755221,898,2134
379,2,6,2.368421053,5.631578947,0.862223511,1.728389855,0.540202465,2.853333333,5.146666667,1.048487901,1.638349256,900,2140
380,2,6,2.367454068,5.632545932,0.861815145,1.728561548,0.540374231,2.84,5.16,1.043804052,1.640936579,902,2146
381,2,6,2.366492147,5.633507853,0.861408752,1.728732313,0.540537655,2.84,5.16,1.043804052,1.640936579,904,2152
382,2,6,2.365535248,5.634464752,0.861004317,1.728902157,0.540692886,2.84,5.16,1.043804052,1.640936579,906,2158
383,0,8,2.359375,5.640625,0.858396753,1.729994875,0.540825246,2.786666667,5.213333333,1.024846138,1.651219446,906,2166
384,6,2,2.368831169,5.631168831,0.862396656,1.728317028,0.540979422,2.786666667,5.213333333,1.024846138,1.651219446,912,2168
385,2,6,2.367875648,5.632124352,0.861993202,1.728486698,0.541125613,2.786666667,5.213333333,1.024846138,1.651219446,914,2174
386,4,4,2.372093023,5.627906977,0.863772698,1.72773761,0.541278615,2.773333333,5.226666667,1.020049966,1.653773726,918,2178
387,0,8,2.365979381,5.634020619,0.861192051,1.728823329,0.541409176,2.76,5.24,1.01523068,1.656321498,918,2186
388,4,4,2.370179949,5.629820051,0.86296588,1.728077479,0.541546547,2.76,5.24,1.01523068,1.656321498,922,2190
389,6,2,2.379487179,5.620512821,0.866884994,1.726422909,0.541705123,2.786666667,5.213333333,1.024846138,1.651219446,928,2192
390,4,4,2.383631714,5.616368286,0.868625255,1.725685243,0.54187023,2.8,5.2,1.029619417,1.648658626,932,2196
391,4,4,2.387755102,5.612244898,0.870353637,1.7249508,0.542041775,2.813333333,5.186666667,1.03437002,1.64609123,936,2200
392,6,2,2.396946565,5.603053435,0.874195663,1.723311705,0.542234228,2.826666667,5.173333333,1.039098161,1.643517226,942,2202
393,2,6,2.395939086,5.604060914,0.873775257,1.723491498,0.542418297,2.813333333,5.186666667,1.03437002,1.64609123,944,2208
394,2,6,2.394936709,5.605063291,0.873356804,1.723670348,0.542594127,2.8,5.2,1.029619417,1.648658626,946,2214
395,4,4,2.398989899,5.601010101,0.875047773,1.722946957,0.54277613,2.786666667,5.213333333,1.024846138,1.651219446,950,2218
396,4,4,2.40302267,5.59697733,0.876727391,1.72222669,0.542964216,2.786666667,5.213333333,1.024846138,1.651219446,954,2222
397,6,2,2.412060302,5.587939698,0.880481279,1.72061065,0.543172641,2.813333333,5.186666667,1.03437002,1.64609123,960,2224
398,2,6,2.411027569,5.588972431,0.880053034,1.720795448,0.543372552,2.8,5.2,1.029619417,1.648658626,962,2230
399,2,6,2.41,5.59,0.879626748,1.720979287,0.543564094,2.8,5.2,1.029619417,1.648658626,964,2236
400,4,4,2.413965087,5.586034913,0.88127066,1.720269718,0.543761467,2.8,5.2,1.029619417,1.648658626,968,2240
401,2,6,2.412935323,5.587064677,0.880843983,1.720454047,0.543950552,2.813333333,5.186666667,1.03437002,1.64609123,970,2246
402,4,4,2.416873449,5.583126551,0.882474742,1.719748933,0.544145392,2.826666667,5.173333333,1.039098161,1.643517226,974,2250
403,4,4,2.420792079,5.579207921,0.884094792,1.719046817,0.544345903,2.826666667,5.173333333,1.039098161,1.643517226,978,2254
404,2,6,2.419753086,5.580246914,0.883665505,1.719233025,0.544538142,2.826666667,5.173333333,1.039098161,1.643517226,980,2260
405,4,4,2.42364532,5.57635468,0.885272737,1.71853528,0.544735981,2.84,5.16,1.043804052,1.640936579,984,2264
406,0,8,2.417690418,5.582309582,0.882812712,1.719602594,0.544912024,2.826666667,5.173333333,1.039098161,1.643517226,984,2272
407,2,6,2.416666667,5.583333333,0.88238918,1.71978597,0.545080212,2.826666667,5.173333333,1.039098161,1.643517226,986,2278
408,4,4,2.420537897,5.579462103,0.883989787,1.719092374,0.545254029,2.84,5.16,1.043804052,1.640936579,990,2282
409,4,4,2.424390244,5.575609756,0.885580047,1.718401685,0.545433395,2.84,5.16,1.043804052,1.640936579,994,2286
410,4,4,2.428223844,5.571776156,0.887160062,1.717713882,0.545618232,2.826666667,5.173333333,1.039098161,1.643517226,998,2290
411,6,2,2.436893204,5.563106796,0.890723951,1.716156728,0.545821861,2.853333333,5.146666667,1.048487901,1.638349256,1004,2292
412,2,6,2.435835351,5.564164649,0.890289758,1.716346865,0.546017336,2.84,5.16,1.043804052,1.640936579,1006,2298
413,4,4,2.439613527,5.560386473,0.891839636,1.715667615,0.546218047,2.84,5.16,1.043804052,1.640936579,1010,2302
414,4,4,2.443373494,5.556626506,0.893379664,1.714991181,0.54642392,2.853333333,5.146666667,1.048487901,1.638349256,1014,2306
